17|30396|H|19178|24004|Lewis|Gendron|94|RW|1|0|0|0|1|5|0|2|0
0|30396|A|19626|24723|Olivier|Filaj|6|D|0|0|0|0|0|0|0|0|0
1|30396|A|18706|23123|James|Swan|7|C|5|4|0|0|1|3|-1|1|0
2|30396|A|19534|24616|Justin|Carbonneau|8|RW|1|1|0|0|0|0|-1|3|2
3|30396|A|20202|25910|Zachary|Wheeler|9|C|2|0|0|0|0|0|+1|0|0
4|30396|A|19138|24052|Théo|Lemieux|10|D|4|0|0|0|0|0|+1|2|0
5|30396|A|19591|24782|Matt|Gosselin|11|C|2|2|0|0|4|9|-1|1|0
6|30396|A|19514|24682|Eliot|Ogonowski|12|LW|1|1|1|0|0|0|+2|2|0
7|30396|A|20166|25821|Mateo|Nobert|16|C|0|0|0|0|5|8|+2|1|0
8|30396|A|20539|26105|Kristers|Ansons|17|LW|0|0|0|0|0|1|0|2|0
9|30396|A|19259|24081|Thomas|Paquet|19|C|0|0|0|0|4|6|0|1|2
10|30396|A|19522|24630|Eliot|Litalien|38|C|1|1|0|0|21|25|-1|0|2
11|30396|A|19544|24656|Vincent|Desjardins|42|C|0|0|0|0|2|3|-1|0|0
12|30396|A|19103|23766|Jérémie|Dumas-Larouche|44|D|0|0|0|0|0|0|-1|1|0
13|30396|A|18869|23323|Philippe|Fauchon|47|D|3|0|0|0|0|0|+1|4|0
14|30396|A|20170|25902|Xavier|Villeneuve|72|D|2|0|0|0|0|0|-1|2|0
15|30396|A|19705|24714|Alexandre|Carbonneau|77|D|1|1|1|0|0|0|0|0|0
16|30396|A|19052|22537|Xavier|Sarrasin|81|RW|3|0|0|0|6|11|+1|2|0
17|30396|A|19074|23761|Alexis|Bourque|91|RW|1|0|0|0|0|0|-1|0|0
0|30397|H|18312|22324|Jonathan|Desrosiers|3|D|2|0|0|0|0|0|0|2|6
1|30397|H|19517|24631|Maxim|Massé|7|RW|5|4|1|1|0|0|-2|0|0
2|30397|H|19674|25000|Christophe|Berthelot|8|LW|1|0|0|0|0|0|-1|1|0
3|30397|H|18356|22407|Alexis|Morin|10|C|2|0|0|1|4|4|0|1|0
4|30397|H|19532|24992|Jérémy|Leroux|11|RW|1|0|0|1|0|0|0|0|0
5|30397|H|20168|25737|Alex|Huang|12|D|4|0|0|2|0|0|0|1|0
6|30397|H|19527|24619|Thomas|Desruisseaux|17|C|8|2|1|1|5|13|-2|0|0
7|30397|H|19160|23796|Émile|Duquet|19|C|6|3|0|1|11|16|-2|1|0
8|30397|H|18741|23135|Jacob|Lafontaine|24|C|0|0|0|0|7|11|0|1|0
9|30397|H|20171|25847|Jonathan|Prud'homme|27|D|2|0|0|0|0|0|-3|0|2
10|30397|H|19105|23781|Emmanuel|Vermette|28|LW|2|1|1|0|1|2|+1|1|2
11|30397|H|20167|25775|Nathan|Lecompte|42|C|3|2|1|0|6|10|-1|0|0
12|30397|H|19774|25100|Peteris|Bulans|55|D|1|1|0|0|0|0|-3|1|0
13|30397|H|19359|24127|Loic|Usereau|72|D|1|0|0|0|0|0|-1|1|0
14|30397|H|19537|24611|Marek|Beaudoin|73|LW|1|0|0|0|0|0|0|0|0
15|30397|H|19588|24703|Colby|Train|74|D|0|0|0|0|0|0|-1|1|0
16|30397|H|20165|25725|Émile|Guité|86|C|1|1|0|1|0|0|-2|0|0
17|30397|H|20611|26232|Craig|Armstrong|88|LW|0|0|0|0|0|0|-1|1|0
0|30397|A|19524|24628|Julien|Lanthier|3|D|0|0|0|0|0|0|0|1|2
1|30397|A|19125|23547|Jules|Boilard|8|RW|3|2|2|2|1|1|+4|1|0
2|30397|A|19518|24636|Justin|Poirier|9|RW|2|0|0|1|0|0|0|0|8
3|30397|A|20172|25761|Olivier|Lampron|11|RW|0|0|0|0|0|1|0|0|0
4|30397|A|19590|24665|Mattias|Gilbert|13|D|1|0|0|0|0|0|0|0|0
5|30397|A|18318|22375|Émile|Chouinard|15|D|4|0|0|1|0|0|+1|3|2
6|30397|A|18206|22270|Matthew|MacDonald|17|LW|2|2|1|1|0|5|+5|1|0
